tidn,buyercod,sellercod,odat,odai,onum,onai,ldat,term,desig2,wcat,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
39611,JAM,USA,2006,X,4,,2008,N/A,Bell-407,AC,Light helicopter,L,4,,2007-2008,Jamaica,United States,N,1.1,4.4,4.4
57252,JAM,USA,2013,,12,,0,N/A,Caterpillar-3126,EN,Diesel engine,L,6,X,2015,Jamaica,United States,N,0.05,0.6,0.3
58955,JAP,USA,2014,,1,,0,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,,,,Japan,United States,N,1,1,0
55448,JAP,USA,2013,X,52,X,0,N/A,AAV-7RAM/RS,AV,APC,L,6,X,2014-2015,Japan,United States,S,0.48,24.96,2.88
34950,JAP,USA,1996,X,56,X,0,N/A,AE-2100,EN,Turboprop,L,20,X,2007-2011,Japan,United States,N,1.5,84,30
30717,JAP,USA,2001,,13,X,2014,LIC,AH-64D Apache,AC,Combat helicopter,L,13,X,2006-2014,Japan,United States,N,15.5,201.5,201.5
58187,JAP,USA,2014,X,17,X,0,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,,,,Japan,United States,N,0.6,10.2,0
58188,JAP,USA,2005,X,25,X,2006,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,25,X,2006,Japan,United States,N,0.6,15,15
21581,JAP,USA,1993,,350,X,2006,LIC,AIM-7M Sparrow,MI,BVRAAM,L,350,X,1996-2006,Japan,United States,N,0.18,63,63
59170,JAP,USA,2015,,,,0,N/A,AIM-9X Sidewinder,MI,SRAAM,L,,,,Japan,United States,N,0.18,0,0
56851,JAP,USA,2004,X,80,X,2015,LIC,APG-63,GR,Combat ac radar,L,80,X,2007-2015,Japan,United States,N,2.5,200,200
52519,JAP,USA,2001,,13,X,2014,N/A,APG-78 Longbow,GR,Combat heli radar,L,13,X,2006-2014,Japan,United States,N,3,39,39
30628,JAP,USA,2000,,13,X,2008,N/A,APS-145,GR,AEW radar,L,13,X,2004-2008,Japan,United States,N,16,208,208
55054,JAP,USA,2011,,11,X,0,N/A,AQS-24,GR,MCM sonar,L,2,X,2014,Japan,United States,N,5,55,10
23139,JAP,USA,1995,,21,,2010,LIC,BAe-125-800,AC,Light transport ac,L,21,,1998-2010,Japan,United States,N,9.1,191.1,191.1
57485,JAP,USA,2015,,150,X,0,LIC,Bell-412,AC,Helicopter,L,,,,Japan,United States,N,5,750,0
58066,JAP,USA,2014,,4,,2014,N/A,Caterpillar-3126,EN,Diesel engine,L,4,,2014,Japan,United States,N,0.05,0.2,0.2
4963,JAP,USA,1984,,,,0,LIC,CH-47D Chinook,AC,Transport helicopter,L,97,X,1986-2015,Japan,United States,N,18,0,1746
56438,JAP,USA,2015,,4,,0,N/A,E-2D Hawkeye,AC,AEW&C aircraft,L,,,,Japan,United States,N,0,0,0
37422,JAP,USA,1987,X,110,X,2012,N/A,F110,EN,Turbofan,L,110,X,2000-2012,Japan,United States,N,3,330,330
54718,JAP,USA,2012,X,5,X,0,N/A,F135,EN,Turbofan,L,,,,Japan,United States,N,0,0,0
35259,JAP,USA,2012,X,42,,0,LIC,F-35A JSF,AC,FGA aircraft,L,,,,Japan,United States,N,55,2310,0
37944,JAP,USA,2003,X,150,X,2009,N/A,FIM-92 Stinger,MI,Portable SAM,L,150,X,2006-2009,Japan,United States,N,0.08,12,12
53475,JAP,USA,2009,X,348,X,2014,N/A,GMLRS,MI,Guided rocket,L,348,X,2010-2014,Japan,United States,N,0.08,27.84,27.84
53130,JAP,USA,2010,X,524,X,2013,N/A,JDAM,MI,Guided bomb,L,524,X,2006-2013,Japan,United States,N,0.02,10.48,10.48
53995,JAP,USA,2012,X,6,,2015,N/A,KC-130H Hercules,AC,Tanker/transport ac,L,6,X,2014-2015,Japan,United States,R,25.08,150.48,150.48
35629,JAP,USA,2015,,3,,0,LIC,KC-46A,AC,Tanker/transport aircraft,,,,,Japan,United States,N,0,0,0
30276,JAP,USA,2003,,4,,2010,N/A,KC-767 GTTA,AC,Tanker/transport ac,L,4,,2008-2010,Japan,United States,N,75,300,300
36772,JAP,USA,2007,X,6,X,2009,N/A,King Air,AC,Light transport ac,L,6,X,2008-2009,Japan,United States,N,2.75,16.5,16.5
35038,JAP,USA,1988,X,70,X,0,LIC,LM-2500,EN,Gas turbine,L,66,,1993-2015,Japan,United States,N,7,490,462
20393,JAP,USA,1993,,99,X,2006,LIC,M-270 MLRS 227mm,AR,Self-propelled MRL,L,99,X,1995-2006,Japan,United States,N,1.2,118.8,118.8
30219,JAP,USA,2005,,32,X,2007,N/A,MIM-104F PAC-3,MI,ABM,L,32,X,2006-2007,Japan,United States,N,1,32,32
25618,JAP,USA,1993,X,38,X,2007,N/A,Mk-15 Phalanx,AD,CIWS,L,38,X,1996-2007,Japan,United States,N,7,266,266
54107,JAP,USA,2007,X,8,,2014,N/A,Mk-15 Phalanx,AD,CIWS,L,8,,2012-2014,Japan,United States,N,7,56,56
57383,JAP,USA,2007,X,4,,2014,N/A,Mk-41,NW,Naval SAM system,L,4,,2012-2014,Japan,United States,N,20,80,80
57385,JAP,USA,2002,X,2,,2008,N/A,Mk-41,NW,Naval SAM system,L,2,,2007-2008,Japan,United States,N,20,40,40
57386,JAP,USA,2004,X,2,,2011,N/A,Mk-41,NW,Naval SAM system,L,2,,2009-2011,Japan,United States,N,20,40,40
57387,JAP,USA,1998,X,5,,2006,N/A,Mk-41,NW,Naval SAM system,L,5,,2003-2006,Japan,United States,N,20,100,100
57388,JAP,USA,2013,X,1,X,0,N/A,Mk-41,NW,Naval SAM system,L,,,,Japan,United States,N,20,20,0
35035,JAP,USA,2003,,2,,2008,LIC,Mk-45-4 127mm,NW,Naval gun,L,2,,2007-2008,Japan,United States,N,7.5,15,15
54106,JAP,USA,2007,X,4,,2014,N/A,Mk-45-4 127mm,NW,Naval gun,L,4,,2012-2014,Japan,United States,N,7.5,30,30
53877,JAP,USA,2014,X,100,X,0,N/A,RIM-116A RAM,MI,SAM,L,50,X,2015,Japan,United States,N,0.14,14,7
34312,JAP,USA,2006,X,36,X,2010,LIC,RIM-161 SM-3 Block-1,MI,SAM/ABM,L,36,X,2007-2010,Japan,United States,N,7,252,252
35167,JAP,USA,2004,,700,X,0,LIC,RIM-162 ESSM,MI,SAM,L,575,X,2008-2015,Japan,United States,N,0.4,280,230
33837,JAP,USA,2014,X,3,,0,N/A,RQ-4A Global Hawk,AC,UAV,L,,,,Japan,United States,N,35,105,0
52905,JAP,USA,1997,,64,X,0,LIC,S-70B/SH-60B Seahawk,AC,ASW helicopter,L,57,X,2002-2015,Japan,United States,N,17,1088,969
18702,JAP,USA,1988,,67,X,2013,LIC,S-70/UH-60L,AC,Helicopter,L,67,X,1990-2013,Japan,United States,N,7.25,485.75,485.75
29757,JAP,USA,1995,,80,X,0,LIC,S-70/UH-60L,AC,Helicopter,L,39,X,1998-2015,Japan,United States,N,7.25,580,282.75
52740,JAP,USA,2010,X,40,X,0,LIC,S-70/UH-60L,AC,Helicopter,L,5,X,2013-2015,Japan,United States,N,7.25,290,36.25
36317,JAP,USA,2012,,4,,2013,N/A,ScanEagle,AC,UAV,L,4,,2013,Japan,United States,N,0.04,0.16,0.16
53876,JAP,USA,2011,,4,,0,N/A,SeaRAM,AD,SAM system,L,2,,2015,Japan,United States,N,7,28,14
21063,JAP,USA,1992,,27,,2010,LIC,SeaVue,GR,MP aircraft radar,L,27,,1995-2010,Japan,United States,N,2.5,67.5,67.5
34084,JAP,USA,2002,X,6,,2008,N/A,SPG-62,GR,Fire control radar,L,6,,2007-2008,Japan,United States,N,4.5,27,27
33564,JAP,USA,2002,,2,,2008,N/A,SPY-1D,GR,Air search radar,L,2,,2007-2008,Japan,United States,N,22,44,44
58893,JAP,USA,2015,,2,,0,N/A,SPY-1F,GR,Air search radar,L,,,,Japan,United States,N,20,40,0
36318,JAP,USA,2005,X,40,,2007,N/A,Standard Missile-2MR,MI,SAM,L,40,X,2007,Japan,United States,N,0.3,12,12
39150,JAP,USA,2006,X,44,,2008,N/A,Standard Missile-2MR,MI,SAM,L,44,X,2008,Japan,United States,N,0.3,13.2,13.2
39660,JAP,USA,2008,,24,X,2010,N/A,Standard Missile-2MR,MI,SAM,L,24,X,2010,Japan,United States,N,0.3,7.2,7.2
52616,JAP,USA,2011,,13,,2014,N/A,Standard Missile-2MR,MI,SAM,L,13,X,2014,Japan,United States,N,0.3,3.9,3.9
55133,JAP,USA,2004,X,64,X,2006,N/A,Standard Missile-2MR,MI,SAM,L,64,X,2006,Japan,United States,N,0.3,19.2,19.2
59336,JAP,USA,1984,,,,0,LIC,T55-L,EN,Turboshaft,L,29,X,1987-2015,Japan,United States,N,1.2,0,34.8
55990,JAP,USA,2012,,6,X,2014,N/A,T56,EN,Turboprop,L,6,,2014,Japan,United States,R,0.924,5.544,5.544
53138,JAP,USA,2010,,30,,2015,N/A,TH-28/480,AC,Light helicopter,L,30,X,2011-2015,Japan,United States,N,0.4,12,12
56947,JAP,USA,2015,,17,,0,N/A,V-22 Osprey,AC,Transport ac/helicopter,L,,,,Japan,United States,N,0,0,0
39146,JOR,USA,2005,X,1000,X,2015,N/A,6V-53,EN,Diesel engine,L,1000,X,2005-2015,Jordan,United States,N,0.04,40,40
57624,JOR,USA,2013,,5,,2014,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,5,X,2014,Jordan,United States,N,1,5,5
58592,JOR,USA,2015,,10,,0,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,5,X,2015,Jordan,United States,S,0.4,4,2
53389,JOR,USA,2014,X,50,X,2014,N/A,AGM-114K HELLFIRE,MI,Anti-tank missile,L,50,X,2014,Jordan,United States,N,0.05,2.5,2.5
58377,JOR,USA,2014,,100,X,2015,N/A,AGM-114K HELLFIRE,MI,Anti-tank missile,L,100,X,2015,Jordan,United States,N,0.05,5,5
58105,JOR,USA,2014,,3,,0,N/A,AH-1F Cobra,AC,Combat helicopter,L,,,,Jordan,United States,S,3,9,0
35622,JOR,USA,2005,X,50,X,2008,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,50,X,2007-2008,Jordan,United States,N,0.6,30,30
51122,JOR,USA,2009,,85,X,2014,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,85,X,2013-2014,Jordan,United States,N,0.6,51,51
35496,JOR,USA,2004,,17,,2009,N/A,APG-66,GR,Combat ac radar,L,17,X,2007-2009,Jordan,United States,N,1.5,25.5,25.5
59285,JOR,USA,2015,,4,,0,N/A,AT-802U,AC,Ground attack ac,L,,,,Jordan,United States,N,4.9,19.6,0
54297,JOR,USA,2010,X,3,,2012,AID,C-130E Hercules,AC,Transport aircraft,L,3,,2011-2012,Jordan,United States,S,9.6,28.8,28.8
58852,JOR,USA,2014,,200,,0,N/A,Caiman,AV,APC,,,,,Jordan,United States,S,0.1,20,0
51938,JOR,USA,2009,,5,,2011,N/A,Cessna-208 Caravan,AC,Light transport ac,L,5,X,2009-2011,Jordan,United States,N,0.9,4.5,4.5
58102,JOR,USA,2012,,35,X,2013,AID,Cougar,AV,APC,L,35,X,2013,Jordan,United States,S,0.1,3.5,3.5
58161,JOR,USA,2013,,57,,2014,AID,Cougar,AV,APC,L,57,X,2014,Jordan,United States,S,0.1,5.7,5.7
30196,JOR,USA,2003,,17,,2007,AID,F-16(ADF),AC,FGA aircraft,L,17,X,2003-2007,Jordan,United States,S,8.8,149.6,149.6
56742,JOR,USA,2013,,100,X,2014,N/A,FGM-148 Javelin,MI,Anti-tank missile,L,100,X,2014,Jordan,United States,N,0.02,2,2
57974,JOR,USA,2014,,10,X,2014,N/A,FGM-148 Javelin,MI,Anti-tank missile,L,10,X,2014,Jordan,United States,N,0.02,0.2,0.2
51691,JOR,USA,2010,,432,X,2014,N/A,GMLRS,MI,Guided rocket,L,432,X,2012-2014,Jordan,United States,N,0.08,34.56,34.56
58104,JOR,USA,2013,,200,,2014,N/A,M-113,AV,APC,L,200,,2014,Jordan,United States,S,0.1,20,20
51565,JOR,USA,2010,,12,,2012,N/A,M-142 HIMARS,AR,Self-propelled MRL,L,12,,2012,Jordan,United States,N,1.1,13.2,13.2
58101,JOR,USA,2012,,22,,2013,N/A,M-88,AV,ARV,L,22,,2013,Jordan,United States,S,0.6,13.2,13.2
52092,JOR,USA,2007,X,6,,2008,N/A,MD-500E,AC,Light helicopter,L,6,,2008,Jordan,United States,N,0.7,4.2,4.2
59480,JOR,USA,2015,,200,,2015,N/A,Paveway,MI,Guided bomb,L,200,,2015,Jordan,United States,N,0.02,4,4
58039,JOR,USA,2014,,8,,2015,N/A,R-44,AC,Light helicopter,L,8,X,2014-2015,Jordan,United States,N,0.25,2,2
58103,JOR,USA,2012,X,39,,0,N/A,RG-33,AV,APC,L,,,,Jordan,United States,S,0.08,3.12,0
58851,JOR,USA,2014,X,200,,0,N/A,RG-33,AV,APC,L,,,,Jordan,United States,S,0.08,16,0
34363,JOR,USA,2004,,8,,2007,N/A,S-70/UH-60L,AC,Helicopter,L,8,,2007,Jordan,United States,N,7.25,58,58
59025,JOR,USA,2015,X,8,,0,N/A,S-70/UH-60L,AC,Helicopter,L,3,X,2015,Jordan,United States,N,7.25,58,21.75
57892,JOR,USA,2014,,100,X,0,N/A,WGU-59 APKWS,MI,ASM,L,25,X,2015,Jordan,United States,N,0.04,4,1
36972,KAZ,USA,2011,,4,X,0,N/A,Bell-205/UH-1 Huey-2,AC,Helicopter,L,2,,2012-2014,Kazakhstan,United States,N,3.1,12.4,6.2
40033,KAZ,USA,2007,,2,,2007,N/A,Bell-205/UH-1 Huey-2,AC,Helicopter,L,2,X,2007,Kazakhstan,United States,N,3.1,6.2,6.2
40066,KAZ,USA,2007,,40,X,2009,N/A,HMMWV Up-Armoured,AV,APV,L,40,X,2008-2009,Kazakhstan,United States,N,0.14,5.6,5.6
54472,KEN,USA,2010,,67,X,2012,N/A,B5.9,EN,Diesel engine,L,67,X,2011-2012,Kenya,United States,N,0.01,0.67,0.67
57894,KEN,USA,2014,,1,,2015,N/A,Cessna-208 Caravan,AC,Light transport ac,L,1,,2015,Kenya,United States,N,0.9,0.9,0.9
59193,KEN,USA,2015,,2,X,0,N/A,ScanEagle,AC,UAV,L,,,,Kenya,United States,N,0.04,0.08,0
54450,KOS,USA,2009,X,40,X,2013,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,40,X,2010-2013,South Korea,United States,N,1,40,40
57623,KOS,USA,2013,,,,0,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,,,,South Korea,United States,N,1,0,0
30026,KOS,USA,2000,,67,,2006,LIC,AAV-7A1,AV,APC,L,67,X,2001-2006,South Korea,United States,N,1,67,67
39144,KOS,USA,2006,,75,X,2010,LIC,AAV-7A1,AV,APC,L,75,X,2006-2010,South Korea,United States,N,1,75,75
56043,KOS,USA,2013,,288,,0,N/A,AGM-114K HELLFIRE,MI,Anti-tank missile,L,,,,South Korea,United States,N,0.05,14.4,0
50282,KOS,USA,2009,,35,,2011,N/A,AGM-65 Maverick,MI,ASM,L,35,X,2011,South Korea,United States,N,0.15,5.25,5.25
57140,KOS,USA,2014,,100,X,0,N/A,AGM-65 Maverick,MI,ASM,L,50,X,2015,South Korea,United States,N,0.15,15,7.5
32331,KOS,USA,2003,X,47,X,2008,N/A,AGM-84H SLAM-ER,MI,ASM,L,47,X,2006-2008,South Korea,United States,N,1.25,58.75,58.75
54356,KOS,USA,2013,,36,,0,N/A,AH-64D Apache,AC,Combat helicopter,L,,,,South Korea,United States,N,13.3,478.8,0
33572,KOS,USA,2002,,147,,2006,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,147,X,2005-2006,South Korea,United States,N,0.6,88.2,88.2
50281,KOS,USA,2008,X,125,,2015,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,125,X,2011-2015,South Korea,United States,N,0.6,75,75
56247,KOS,USA,2014,X,274,X,0,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,,,,South Korea,United States,N,0.6,164.4,0
50127,KOS,USA,2010,X,88,X,2012,N/A,AIM-9L/M Sidewinder,MI,SRAAM,L,88,X,2012,South Korea,United States,N,0.11,9.68,9.68
33531,KOS,USA,2004,,105,,2007,N/A,AIM-9X Sidewinder,MI,SRAAM,L,105,X,2006-2007,South Korea,United States,N,0.18,18.9,18.9
39626,KOS,USA,2008,X,102,,2011,N/A,AIM-9X Sidewinder,MI,SRAAM,L,102,X,2010-2011,South Korea,United States,N,0.18,18.36,18.36
51625,KOS,USA,2012,,55,X,2013,N/A,AIM-9X Sidewinder,MI,SRAAM,L,55,X,2012-2013,South Korea,United States,N,0.18,9.9,9.9
57712,KOS,USA,2015,,76,,0,N/A,AIM-9X Sidewinder,MI,SRAAM,L,,,,South Korea,United States,N,0.18,13.68,0
32123,KOS,USA,2006,X,22,X,2012,N/A,APG-67,GR,Combat ac radar,L,22,X,2011-2012,South Korea,United States,N,2.5,55,55
56045,KOS,USA,2013,,6,,0,N/A,APG-78 Longbow,GR,Combat heli radar,L,,,,South Korea,United States,N,3,18,0
30638,KOS,USA,2006,,4,,2012,LIC,Boeing-737 AEW&C,AC,AEW&C aircraft,L,4,,2011-2012,South Korea,United States,N,250,1000,1000
34444,KOS,USA,2010,,4,,2014,N/A,C-130J-30 Hercules,AC,Transport aircraft,L,4,,2014,South Korea,United States,N,37.5,150,150
54448,KOS,USA,2014,,361,,0,N/A,CBU-97 SFW,MI,Guided bomb,L,,,,South Korea,United States,N,0.15,54.15,0
34824,KOS,USA,2013,X,14,,2014,N/A,CH-47D Chinook,AC,Transport helicopter,L,14,,2014,South Korea,United States,S,7.2,100.8,100.8
27106,KOS,USA,2001,X,8,,2008,LIC,F110,EN,Turbofan,L,8,X,2005-2008,South Korea,United States,N,3,24,24
29374,KOS,USA,2002,,40,,2008,LIC,F-15E Strike Eagle,AC,FGA aircraft,L,40,X,2005-2008,South Korea,United States,N,70,2800,2800
35304,KOS,USA,2008,,21,,2012,LIC,F-15E Strike Eagle,AC,FGA aircraft,L,21,,2010-2012,South Korea,United States,N,70,1470,1470
52544,KOS,USA,2014,,40,,0,OFFS,F-35A JSF,AC,FGA aircraft,L,,,,South Korea,United States,N,55,2200,0
35020,KOS,USA,2003,X,27,,2008,N/A,F404,EN,Turbofan,L,27,X,2006-2008,South Korea,United States,N,2.2,59.4,59.4
35021,KOS,USA,2006,X,57,X,2012,LIC,F404,EN,Turbofan,L,57,X,2008-2012,South Korea,United States,N,2.2,125.4,125.4
54362,KOS,USA,2013,,60,X,0,LIC,F404,EN,Turbofan,L,35,X,2013-2015,South Korea,United States,N,2.2,132,77
56044,KOS,USA,2015,,63,,0,N/A,FIM-92 Stinger,MI,Portable SAM,L,,,,South Korea,United States,N,0.08,5.04,0
54449,KOS,USA,2011,,150,X,2013,N/A,GBU-28,MI,Guided bomb,L,150,X,2013,South Korea,United States,N,0.1,15,15
39538,KOS,USA,2003,,14,X,2006,N/A,JDAM,MI,Guided bomb,L,14,X,2006,South Korea,United States,N,0.02,0.28,0.28
50280,KOS,USA,2008,X,280,X,2011,N/A,JDAM,MI,Guided bomb,L,280,X,2010-2011,South Korea,United States,N,0.02,5.6,5.6
51740,KOS,USA,2012,,246,,2013,N/A,JDAM,MI,Guided bomb,L,246,X,2013,South Korea,United States,N,0.02,4.92,4.92
56248,KOS,USA,2013,,210,,2014,N/A,JDAM,MI,Guided bomb,L,210,X,2014,South Korea,United States,N,0.02,4.2,4.2
24108,KOS,USA,1994,X,484,X,2009,LIC,K-1A1,AV,Tank,L,484,X,1999-2009,South Korea,United States,N,3.5,1694,1694
32716,KOS,USA,1989,,256,X,2006,LIC,K-1 chassis,AV,Tank chassis,L,256,X,1993-2006,South Korea,United States,N,1.25,320,320
36388,KOS,USA,2005,X,2,,2007,LIC,LCAC,SH,ACV/landing craft,L,2,,2007,South Korea,United States,N,13.9,27.8,27.8
50749,KOS,USA,2002,X,12,,2012,N/A,LM-2500,EN,Gas turbine,L,12,,2008-2012,South Korea,United States,N,7,84,84
36393,KOS,USA,2005,X,36,X,2015,N/A,LM-500,EN,Gas turbine,L,36,X,2008-2015,South Korea,United States,N,2,72,72
58735,KOS,USA,2010,X,10,,2011,N/A,MaxxPro,AV,APC,L,10,X,2011,South Korea,United States,N,0.32,3.2,3.2
56155,KOS,USA,2014,,112,X,0,N/A,MIM-104C PAC-2,MI,SAM,L,,,,South Korea,United States,N,1,112,0
56156,KOS,USA,2015,,136,X,0,N/A,MIM-104F PAC-3,MI,ABM,L,,,,South Korea,United States,N,1,136,0
53900,KOS,USA,2011,,5,,0,N/A,Mk-15 Phalanx,AD,CIWS,L,4,X,2013-2015,South Korea,United States,N,7,35,28
53901,KOS,USA,2014,,9,,0,N/A,Mk-15 Phalanx,AD,CIWS,L,,,,South Korea,United States,N,7,63,0
57392,KOS,USA,2002,,3,,2012,N/A,Mk-41,NW,Naval SAM system,L,3,,2008-2012,South Korea,United States,N,20,60,60
57393,KOS,USA,1999,X,6,,2008,N/A,Mk-41,NW,Naval SAM system,L,6,,2003-2008,South Korea,United States,N,20,120,120
50750,KOS,USA,2002,X,3,,2012,N/A,Mk-45 127mm,AR,Naval gun,L,3,,2008-2012,South Korea,United States,N,5.25,15.75,15.75
52568,KOS,USA,2009,X,10,X,0,N/A,Mk-45 127mm,AR,Naval gun,L,4,X,2013-2015,South Korea,United States,N,5.25,52.5,21
29999,KOS,USA,2005,,8,,2010,N/A,P-3CUP Orion,AC,ASW aircraft,L,8,,2010,South Korea,United States,N,75,600,600
58236,KOS,USA,2015,X,8,,0,MOD,Patriot PAC-3,AD,SAM/ABM system,L,,,,South Korea,United States,N,55,440,0
54627,KOS,USA,2011,,150,,2013,N/A,Paveway,MI,Guided bomb,L,150,X,2013,South Korea,United States,N,0.02,3,3
54628,KOS,USA,2011,X,107,X,2011,N/A,Paveway,MI,Guided bomb,L,107,,2011,South Korea,United States,N,0.02,2.14,2.14
39032,KOS,USA,2006,,26,,2008,N/A,RGM-84L Harpoon-2,MI,Anti-ship MI/SSM,L,26,X,2007-2008,South Korea,United States,N,1.1,28.6,28.6
51244,KOS,USA,2008,,59,,2011,N/A,RGM-84L Harpoon-2,MI,Anti-ship MI/SSM,L,59,X,2011,South Korea,United States,N,1.1,64.9,64.9
35658,KOS,USA,2004,X,130,X,2011,N/A,RIM-116A RAM,MI,SAM,L,130,X,2007-2011,South Korea,United States,N,0.14,18.2,18.2
38420,KOS,USA,2006,,30,X,2007,N/A,RIM-116A RAM,MI,SAM,L,30,,2007,South Korea,United States,N,0.14,4.2,4.2
36325,KOS,USA,2014,,4,,0,LIC,RQ-4A Global Hawk,AC,UAV,L,,,,South Korea,United States,N,35,140,0
35237,KOS,USA,2015,X,134,,0,N/A,SABR,GR,Combat ac radar,L,,,,South Korea,United States,N,2.5,335,0
50748,KOS,USA,2002,X,9,,2012,N/A,SPG-62,GR,Fire control radar,L,9,,2008-2012,South Korea,United States,N,4.5,40.5,40.5
50756,KOS,USA,2002,X,3,,2012,N/A,SPS-67,GR,Sea search radar,L,3,,2008-2012,South Korea,United States,N,1,3,3
32258,KOS,USA,2002,X,3,,2012,N/A,SPY-1D,GR,Air search radar,L,3,,2008-2012,South Korea,United States,N,22,66,66
52565,KOS,USA,2013,X,3,,0,N/A,SPY-1D,GR,Air search radar,L,,,,South Korea,United States,N,22,66,0
50757,KOS,USA,2002,X,3,,2012,N/A,SQS-53,GR,ASW sonar,L,3,,2008-2012,South Korea,United States,N,7.5,22.5,22.5
36874,KOS,USA,2004,X,159,X,2008,N/A,Standard Missile-2MR,MI,SAM,L,159,X,2006-2008,South Korea,United States,N,0.3,47.7,47.7
39326,KOS,USA,2006,,48,,2008,N/A,Standard Missile-2MR,MI,SAM,L,48,X,2008,South Korea,United States,N,0.3,14.4,14.4
39625,KOS,USA,2008,,210,X,2015,N/A,Standard Missile-2MR,MI,SAM,L,210,X,2009-2015,South Korea,United States,N,0.3,63,63
51218,KOS,USA,2010,,62,X,2012,N/A,Standard Missile-2MR,MI,SAM,L,62,X,2012,South Korea,United States,N,0.3,18.6,18.6
55430,KOS,USA,2011,,19,,2015,N/A,Standard Missile-2MR,MI,SAM,L,19,X,2015,South Korea,United States,N,0.3,5.7,5.7
57035,KOS,USA,2013,X,5,,2014,N/A,T55-L,EN,Turboshaft,L,5,X,2014,South Korea,United States,S,0.48,2.4,2.4
56042,KOS,USA,2013,,2,,0,N/A,T-700,EN,Turboshaft,L,,,,South Korea,United States,N,0.9,1.8,0
55721,KOS,USA,2012,X,16,X,0,N/A,T-800,EN,Turboshaft,L,,,,South Korea,United States,N,0.8,12.8,0
34009,KOS,USA,2002,,40,X,2008,N/A,Tiger Eyes,GR,Aircraft EO system,L,40,X,2005-2008,South Korea,United States,N,3,120,120
39599,KUW,USA,2005,X,5,X,2006,N/A,AAQ-33 Sniper,GR,Aircraft EO system,L,5,X,2006,Kuwait,United States,N,1,5,5
25287,KUW,USA,2002,,188,X,2007,N/A,AGM-114K HELLFIRE,MI,Anti-tank missile,L,188,X,2007,Kuwait,United States,N,0.05,9.4,9.4
37728,KUW,USA,2002,,96,X,2007,N/A,AGM-114L HELLFIRE,MI,Anti-tank missile,L,96,X,2007,Kuwait,United States,N,0.07,6.72,6.72
54990,KUW,USA,2013,X,300,X,2015,N/A,AGM-114L HELLFIRE,MI,Anti-tank missile,L,300,X,2015,Kuwait,United States,N,0.07,21,21
25297,KUW,USA,2003,,16,,2007,N/A,AH-64D Apache,AC,Combat helicopter,L,16,,2007,Kuwait,United States,N,15.5,248,248
50543,KUW,USA,2009,,120,X,2014,N/A,AIM-120C AMRAAM,MI,BVRAAM,L,120,X,2010-2014,Kuwait,United States,N,0.6,72,72
54605,KUW,USA,2013,,80,,2015,N/A,AIM-9X Sidewinder,MI,SRAAM,L,80,X,2014-2015,Kuwait,United States,N,0.18,14.4,14.4
58181,KUW,USA,2014,,1,,0,N/A,AIM-9X Sidewinder,MI,SRAAM,L,,,,Kuwait,United States,N,0.18,0.18,0
33643,KUW,USA,2003,,8,,2007,N/A,APG-78 Longbow,GR,Combat heli radar,L,5,X,2007,Kuwait,United States,N,3,24,15
54444,KUW,USA,2008,X,1418,X,2012,N/A,BGM-71F TOW-2B,MI,Anti-tank missile,L,1418,X,2010-2012,Kuwait,United States,N,0.02,28.36,28.36
40257,KUW,USA,2008,X,2127,X,2011,N/A,BGM-71 TOW,MI,Anti-tank missile,L,2127,X,2009-2011,Kuwait,United States,N,0.01,21.27,21.27
52374,KUW,USA,2013,,1,,2014,N/A,C-17A Globemaster-3,AC,Heavy transport ac,L,1,,2014,Kuwait,United States,N,140,140,140
56172,KUW,USA,2011,X,1,,2014,N/A,C-17A Globemaster-3,AC,Heavy transport ac,L,1,,2014,Kuwait,United States,N,140,140,140
52935,KUW,USA,2007,,20,,2011,N/A,Desert Chameleon,AV,IFV,L,20,,2010-2011,Kuwait,United States,N,0.4,8,8
54589,KUW,USA,2009,,51,,2011,N/A,JDAM,MI,Guided bomb,L,51,X,2011,Kuwait,United States,N,0.02,1.02,1.02
40078,KUW,USA,2009,,3,,2014,N/A,KC-130J Hercules,AC,Tanker/transport ac,L,3,,2014,Kuwait,United States,N,45,135,135
57757,KUW,USA,2010,X,40,X,2014,N/A,LAV-25 turret,OT,IFV turret,L,40,X,2013-2014,Kuwait,United States,N,0.6,24,24
52198,KUW,USA,2011,,209,,2015,N/A,MIM-104C PAC-2,MI,SAM,L,209,X,2014-2015,Kuwait,United States,N,1,209,209
40212,KUW,USA,2013,,60,X,2015,N/A,MIM-104F PAC-3,MI,ABM,L,60,X,2015,Kuwait,United States,N,1,60,60
